,BJD - 2454833, Corrected Flux
2090,2110.9954527,0.618126965
2091,2111.01588433,0.596117588
2092,2111.03631606,0.579361496
2093,2111.05674758,0.573994
2094,2111.07717931,0.553785567
2095,2111.09761093,0.545819251
2096,2111.11804246,0.541751112
2097,2111.13847419,0.5365068
2098,2111.15890571,0.499334938
2099,2111.17933734,0.506869413
2100,2111.19976907,0.604451092
2101,2111.26106395,0.534865148
2102,2111.28149548,0.544368079
2103,2111.3019272,0.564927809
2104,2111.32235883,0.590346339
2105,2111.34279036,0.613125381
2106,2111.36322208,0.641645249
2107,2111.38365371,0.667100635
2108,2111.40408534,0.693832692
2109,2111.42451697,0.725769232
2110,2111.44494859,0.764234855
2111,2111.48581185,0.808706267
2112,2111.50624348,0.83402557
2113,2111.52667521,0.850853537
2114,2111.54710683,0.865371746
2115,2111.56753836,0.873692694
2116,2111.58797009,0.894693402
2117,2111.60840172,0.911926547
2118,2111.62883325,0.920762726
2119,2111.64926497,0.918268607
2120,2111.6696966,0.910891023
2121,2111.69012833,0.913595922
2122,2111.73099149,0.866132712
2123,2111.75142322,0.850845391
2124,2111.77185475,0.840052279
2125,2111.79228638,0.840192768
2126,2111.81271801,0.826039322
2127,2111.83314964,0.815635928
2128,2111.85358126,0.821087616
2129,2111.87401289,0.808431247
2130,2111.89444452,0.792371554
2131,2111.93530778,0.770790935
2132,2111.99660267,0.685458121
2133,2112.0170343,0.648767617
2134,2112.03746603,0.641236086
2135,2112.05789766,0.626429799
2136,2112.07832929,0.608896923
2137,2112.09876092,0.59002964
2138,2112.11919255,0.578775167
2139,2112.13962418,0.581143985
2140,2112.16005582,0.582827341
2141,2112.18048745,0.588927292
2142,2112.22135071,0.605741962
2143,2112.24178234,0.598312452
2144,2112.26221407,0.612513744
2145,2112.2826456,0.624475171
2146,2112.30307733,0.640836963
2147,2112.32350897,0.667366921
2148,2112.3439405,0.689331159
2149,2112.36437223,0.71461163
2150,2112.38480386,0.74542165
2151,2112.40523539,0.754027084
2152,2112.42566712,0.761466868
2153,2112.46653029,0.724459259
2154,2112.48696202,0.727316406
2155,2112.50739365,0.724957029
2156,2112.52782528,0.717820843
2157,2112.54825692,0.726351516
2158,2112.56868855,0.726628214
2159,2112.58912018,0.725451938
2160,2112.60955182,0.729372259
2161,2112.62998345,0.733582155
2162,2112.65041508,0.749271185
2163,2112.67084672,0.769759914
2164,2112.71171008,0.768262824
2165,2112.73214161,0.803974472
2166,2112.75257335,0.833723981
2167,2112.77300498,0.808121591
2168,2112.79343652,0.841105759
2169,2112.81386825,0.864690138
2170,2112.83429988,0.902358396
2171,2112.85473142,0.929896797
2172,2112.87516315,0.947740372
2173,2112.89559479,0.95583318
2174,2112.91602652,0.961725005
2175,2112.95688969,1.000086547
2176,2112.97732142,1.003824824
2177,2112.99775296,1.013258264
2178,2113.01818459,1.02599606
2179,2113.03861633,1.026091616
2180,2113.05904786,1.036470236
2181,2113.0794795,1.040659374
2182,2113.09991123,1.037086995
2183,2113.12034277,1.02845742
2184,2113.16120614,1.036291315
2185,2113.24293258,1.046174577
2186,2113.26336432,1.044514624
2187,2113.28379596,1.047990687
2188,2113.30422759,1.047397937
2189,2113.32465923,1.052501016
2190,2113.34509086,1.061783386
2191,2113.3655226,1.055631534
2192,2113.38595414,1.063523555
2193,2113.40638577,1.06313249
2194,2113.42681751,1.069074288
2195,2113.44724905,1.073611786
2196,2113.46768068,1.071258811
2197,2113.48811242,1.076650194
2198,2113.50854396,1.083114202
2199,2113.5289757,1.086415925
2200,2113.54940734,1.088377192
2201,2113.56983887,1.082239385
2202,2113.59027061,1.084957655
2203,2113.61070225,1.085362715
2204,2113.63113379,1.081418317
2205,2113.65156552,1.076183961
2206,2113.6924287,1.064953643
2207,2113.71286044,1.067357277
2208,2113.73329208,1.071328208
2209,2113.75372382,1.078105415
2210,2113.77415535,1.07229009
2211,2113.79458699,1.067564366
2212,2113.81501863,1.071995728
2213,2113.83545037,1.070220499
2214,2113.85588191,1.067263281
2215,2113.87631365,1.059208246
2216,2113.89674519,1.049175006
2217,2113.93760857,1.055877288
2218,2113.95804011,1.055165027
2219,2113.97847185,1.058148501
2220,2113.99890349,1.063010091
2221,2114.01933503,1.062935224
2222,2114.03976677,1.055387823
2223,2114.06019841,1.060028928
2224,2114.08062995,1.058733048
2225,2114.10106169,1.054805419
2226,2114.12149333,1.049330606
2227,2114.18278825,1.047895627
2228,2114.20321999,1.072535328
2229,2114.22365154,1.054257537
2230,2114.24408318,1.056216603
2231,2114.28494646,1.053280804
2232,2114.3053782,1.060323347
2233,2114.32580984,1.058582713
2234,2114.34624149,1.056035733
2235,2114.42796805,1.048208668
2236,2114.4483997,1.046863211
2237,2114.46883134,1.056894665
2238,2114.48926298,1.058106297
2239,2114.50969463,1.066774238
2240,2114.53012637,1.075559456
2241,2114.55055791,1.06861817
2242,2114.57098955,1.075127465
2243,2114.5914213,1.073700181
2244,2114.61185284,1.072686156
2245,2114.67314777,1.050530482
2246,2114.69357942,1.061518216
2247,2114.71401116,1.051509659
2248,2114.73444271,1.061232737
2249,2114.75487445,1.059504657
2250,2114.77530609,1.067414479
2251,2114.79573764,1.062538433
2252,2114.81616938,1.067185239
2253,2114.83660103,1.071290004
2254,2114.85703257,1.067895381
2255,2114.9591909,1.056538237
2256,2114.97962264,1.047011938
2257,2115.00005419,1.04258063
2258,2115.02048584,1.034845088
2259,2115.04091758,1.041233264
2260,2115.06134923,1.031171973
2261,2115.08178078,1.024709712
2262,2115.10221252,1.033693396
2263,2115.12264417,1.026541456
2264,2115.18393911,1.009697158
2265,2115.2248024,1.018130197
2266,2115.24523405,1.013217235
2267,2115.2656657,1.02134259
2268,2115.28609735,1.017745073
2269,2115.30652909,1.013642778
2270,2115.32696064,1.021540931
2271,2115.34739229,1.013911292
2272,2115.36782404,1.016566946
2273,2115.40868723,1.009003901
2274,2115.42911898,1.000772256
2275,2115.44955053,1.007981996
2276,2115.46998218,1.004122017
2277,2115.49041393,1.012519372
2278,2115.51084548,1.006577603
2279,2115.53127723,1.009010011
2280,2115.55170888,1.01713531
2281,2115.57214053,1.024378012
2282,2115.59257217,1.027752738
2283,2115.61300382,1.020673657
2284,2115.65386712,1.010644146
2285,2115.67429877,1.019994696
2286,2115.69473042,1.016200746
2287,2115.71516217,1.028485771
2288,2115.73559372,1.025266235
2289,2115.75602548,1.031882765
2290,2115.77645713,1.041694572
2291,2115.79688868,1.048407466
2292,2115.81732043,1.039030554
2293,2115.83775208,1.043332609
2294,2115.85818363,1.043670724
2295,2115.89904703,1.024204594
2296,2115.91947868,1.020473573
2297,2115.93991034,1.014748274
2298,2115.96034189,1.007267997
2299,2115.98077364,1.005451154
2300,2116.00120529,1.001335218
2301,2116.02163685,0.991144459
2302,2116.0420686,0.982132227
2303,2116.06250025,0.978840825
2304,2116.0829319,0.971778543
2305,2116.10336356,0.957870649
2306,2116.14422696,0.923470009
2307,2116.16465852,0.923751914
2308,2116.18509017,0.909342712
2309,2116.20552192,0.907735538
2310,2116.22595357,0.893777563
2311,2116.24638513,0.888970879
2312,2116.26681688,0.886233645
2313,2116.28724854,0.890790136
2314,2116.32811185,0.892848311
2315,2116.3485435,0.892635414
2316,2116.38940681,0.88942621
2317,2116.40983847,0.908555685
2318,2116.43027022,0.921872917
2319,2116.45070178,0.939964483
2320,2116.47113343,0.959591526
2321,2116.49156519,0.963891521
2322,2116.51199674,0.976877914
2323,2116.5324285,0.978555244
2324,2116.55286015,0.978766827
2325,2116.57329171,0.962534215
2326,2116.59372347,0.965354942
2327,2116.63458668,0.997843265
2328,2116.65501843,1.003376571
2329,2116.67544999,0.997812973
2330,2116.71631341,0.997595712
2331,2116.73674496,0.981230781
2332,2116.75717672,0.966230622
2333,2116.79804004,0.959398012
2334,2116.81847169,0.95254906
2335,2116.90019833,0.969556998
2336,2116.92063009,0.972932016
2337,2116.94106174,0.970228798
2338,2116.9614933,0.963897142
2339,2116.98192506,0.969044619
2340,2117.00235672,0.971496257
2341,2117.02278828,0.962376486
2342,2117.04322004,0.965147619
2343,2117.0636517,0.966637686
2344,2117.08408346,0.954839882
2345,2117.14537844,0.93466353
2346,2117.16581,0.934642114
2347,2117.18624166,0.926938154
2348,2117.20667332,0.93585037
2349,2117.22710498,0.933894524
2350,2117.24753664,0.932189631
2351,2117.28839996,0.941947715
2352,2117.30883172,0.94316488
2353,2117.32926329,0.93625302
2354,2117.39055827,0.927902273
2355,2117.41098993,0.933616036
2356,2117.4314217,0.949164939
2357,2117.45185336,0.954959214
2358,2117.47228502,0.969038922
2359,2117.49271668,0.962599117
2360,2117.51314835,0.963598209
2361,2117.53358001,0.959439122
2362,2117.55401167,0.959029848
2363,2117.57444334,0.950234312
2364,2117.5948751,0.945855072
2365,2117.61530666,0.94312794
2366,2117.63573833,0.941475581
2367,2117.65617009,0.926688742
2368,2117.67660166,0.917227666
2369,2117.69703342,0.910691145
2370,2117.71746508,0.903600471
2371,2117.73789665,0.893666767
2372,2117.75832841,0.880696744
2373,2117.77876008,0.858761155
2374,2117.79919164,0.86715803
2375,2117.81962341,0.894824832
2376,2117.8809184,0.913472391
2377,2117.90135007,0.9202822
2378,2117.92178174,0.927988219
2379,2117.9422134,0.949106018
2380,2117.96264507,0.962586549
2381,2117.98307673,0.977115345
2382,2118.0035084,0.994834346
2383,2118.02394007,1.004454884
2384,2118.04437173,1.026997288
2385,2118.0648034,1.037006342
2386,2118.10566684,1.038383614
2387,2118.1260984,1.049197874
2388,2118.14653017,1.050886745
2389,2118.16696184,1.066044947
2390,2118.18739341,1.061499842
2391,2118.20782518,1.075307776
2392,2118.22825684,1.080284578
2393,2118.24868841,1.084228403
2394,2118.26912018,1.087236968
2395,2118.28955185,1.094228902
2396,2118.30998362,1.095479923
2397,2118.35084686,1.067755668
2398,2118.37127863,1.062848348
2399,2118.3917102,1.068527318
2400,2118.41214187,1.067855817
2401,2118.43257364,1.06970507
2402,2118.45300521,1.080314473
2403,2118.47343698,1.075574411
2404,2118.49386865,1.081865832
2405,2118.51430022,1.090407954
2406,2118.53473199,1.079177846
2407,2118.55516366,1.086149608
2408,2118.596027,1.057249555
2409,2118.67775369,1.07366813
2410,2118.69818536,1.077912486
2411,2118.71861703,1.086666574
2412,2118.73904871,1.086512622
2413,2118.75948038,1.090622304
2414,2118.77991205,1.086498018
2415,2118.80034372,1.07802391
2416,2118.84120707,1.068961848
2417,2118.86163884,1.07794951
2418,2118.88207052,1.073750247
2419,2118.90250209,1.082489403
2420,2118.92293387,1.085828456
2421,2118.94336554,1.081205292
2422,2118.96379711,1.076807635
2423,2118.98422889,1.069325366
2424,2119.00466056,1.035877122
2425,2119.02509214,1.05532085
2426,2119.04552391,1.030365543
2427,2119.10681894,1.052652183
2428,2119.12725061,1.051265163
2429,2119.14768239,1.051999651
2430,2119.16811397,1.053703674
2431,2119.18854564,1.055053805
2432,2119.20897742,1.053502261
2433,2119.229409,1.043209608
2434,2119.24984077,1.043980076
2435,2119.27027245,1.041969332
2436,2119.29070413,1.03835491
2437,2119.35199906,1.014122274
2438,2119.37243084,1.017379091
2439,2119.39286251,1.020477245
2440,2119.41329429,1.01746056
2441,2119.43372587,1.021528081
2442,2119.45415755,1.020600361
2443,2119.47458933,1.027104016
2444,2119.49502091,1.022469749
2445,2119.51545258,1.027544243
2446,2119.53588436,1.02982627
2447,2119.57674762,1.001232485
2448,2119.5971794,0.999192983
2449,2119.61761098,1.001928
2450,2119.63804276,1.000277764
2451,2119.65847444,1.002564057
2452,2119.67890602,1.005367956
2453,2119.6993378,1.013246325
2454,2119.71976948,1.012454039
2455,2119.74020117,1.012779622
2456,2119.76063285,1.013283903
2457,2119.78106453,1.019179002
2458,2119.82192789,0.9937403
2459,2119.86279135,0.995246981
2460,2119.88322304,0.982662561
2461,2119.90365462,0.988821467
2462,2119.9240863,0.984386726
2463,2119.94451798,0.973074918
2464,2119.96494967,0.955822057
2465,2119.98538145,0.941424913
2466,2120.00581303,0.923796273
2467,2120.02624482,0.891883415
2468,2120.06710808,0.841822874
2469,2120.08753987,0.809590614
2470,2120.10797155,0.787918233
2471,2120.12840314,0.76609989
2472,2120.14883492,0.751432172
2473,2120.1692666,0.730023898
2474,2120.18969839,0.72065236
2475,2120.21012998,0.71611503
2476,2120.23056166,0.698797623
2477,2120.25099345,0.691274637
2478,2120.27142503,0.691692123
2479,2120.3122885,0.677216371
2480,2120.33272009,0.692017673
2481,2120.35315178,0.695524524
2482,2120.37358356,0.722043609
2483,2120.39401515,0.743278014
2484,2120.41444694,0.77800947
2485,2120.43487862,0.811811747
2486,2120.45531031,0.847627016
2487,2120.475742,0.879777936
2488,2120.49617369,0.901766289
2489,2120.51660537,0.936827826
2490,2120.55746875,0.969843396
2491,2120.57790054,0.974929332
2492,2120.59833213,0.992659535
2493,2120.61876381,1.007125806
2494,2120.6391956,1.006263803
2495,2120.65962719,1.008901619
2496,2120.68005888,1.007459032
2497,2120.70049067,1.001049179
2498,2120.72092226,0.987680967
2499,2120.74135395,0.964063362
2500,2120.76178574,0.98795295
2501,2120.80264912,0.984828197
2502,2120.82308081,0.994410888
2503,2120.8435124,0.994742737
2504,2120.86394419,0.992520717
2505,2120.88437589,1.00098097
2506,2120.90480748,1.005549001
2507,2120.92523927,1.000018428
2508,2120.94567096,0.987833367
2509,2120.96610275,1.031160364
2510,2120.98653435,0.985834005
2511,2121.00696604,0.980510704
2512,2121.06826112,0.958863256
2513,2121.08869291,0.989070053
2514,2121.1091246,1.002351568
